company_name,company_number,category,website
Атлант-2002,+7 (961) 650-52-09,Агентства недвижимости,[]
Новосёл,+7 (8452) 60-25-50,Агентства недвижимости,[]
Ханбикова,+7 (8452) 90-02-04,Агентства недвижимости,[]
Недвижимость,+7 (8452) 37-40-59,Агентства недвижимости,[]
Кредо,+7 (927) 106-58-11,Агентства недвижимости,https://realtfin.com/engels/agentstva-nedvizhimosti/4439-kredo.html
VIP Haus,+7 (905) 326-88-02,Агентства недвижимости,[]
1001 АН,+7 (962) 621-43-67,Агентства недвижимости,[]
Партнер,+7 (902) 040-77-02,Агентства недвижимости,[]
ДОМОвой64,+7 (937) 025-00-09,Агентства недвижимости,[]
RUS-Риэлт,+7 (8452) 98-88-67,Агентства недвижимости,[]
Капиталъ,+7 (903) 382-32-20,Агентства недвижимости,[]
Dda,+7 (927) 277-43-48,Агентства недвижимости,[]
Брусника,+7 (967) 506-42-59,Агентства недвижимости,http://brusnika-saratov.ru/
Доступное жилье,+7 (927) 277-43-48,Агентства недвижимости,[]
Avrora Grup,+7 (903) 383-25-45,Агентства недвижимости,https://avroragrup.ru/
Агентство недвижимости,+7 (987) 383-79-09,Агентства недвижимости,[]
Цитадель Про,+7 (903) 020-00-89,Агентства недвижимости,[]
Сменикварти. ру,+7 (930) 833-95-00,Агентства недвижимости,http://smenikvarti.ru/
Ман-риэлт,+7 (908) 542-82-02,Агентства недвижимости,https://man-rielt.turbo.site/
Hotel64,+7 (903) 328-06-66,Агентства недвижимости,http://www.hotel64.ru/
КонсалтПлюс,+7 (906) 307-26-66,Агентства недвижимости,[]
Фирма по составлению договоров купле-продажи недвижимости,+7 (917) 207-93-08,Агентства недвижимости,[]
С нами удобно,+7 (960) 347-63-63,Агентства недвижимости,[]
Квартирное бюро,+7 (927) 226-80-29,Агентства недвижимости,[]
Лучший выбор,+7 (927) 277-69-98,Агентства недвижимости,[]
Обозрение,+7 (8452) 53-60-27,Агентства недвижимости,[]
Городской Метраж,+7 (937) 228-28-62,Агентства недвижимости,[]
Федеральная сеть агентств недвижимости,+7 (903) 045-94-84,Агентства недвижимости,[]
Лайф Групп,+7 (8452) 42-32-22,Агентства недвижимости,[]
Хозяин,+7 (8452) 40-45-04,Агентства недвижимости,[]
ВикторХаус,+7 (937) 969-69-10,Агентства недвижимости,[]
Провиантъ,+7 (8452) 34-83-37,Агентства недвижимости,[]
Гренада,+7 (8452) 57-29-30,Агентства недвижимости,[]
Сфера,+7 (8452) 29-40-79,Агентства недвижимости,[]
Новая квартира,+7 (8452) 44-76-62,Агентства недвижимости,[]
Недвижимость,+7 (908) 555-47-25,Агентства недвижимости,[]
Прайм,+7 (987) 832-93-36,Агентства недвижимости,[]
Дом-Риэлт РФ,+7 (964) 845-77-11,Агентства недвижимости,[]
Квартира посуточно в г. Энгельсе,+7 (927) 277-93-71,Агентства недвижимости,http://kvartira-posutochno-engels.tilda.ws/
Аэропаркинг,+7 (927) 277-38-36,Агентства недвижимости,[]
Агентство недвижимости Домус,+7 (987) 821-57-80,Агентства недвижимости,[]
Азбука Жилья,+7 (905) 387-62-47,Агентства недвижимости,[]
Агентство недвижимости,+7 (962) 616-88-47,Агентства недвижимости,[]
Новый дом,+7 (987) 838-08-54,Агентства недвижимости,[]
Удача,+7 (987) 811-80-47,Агентства недвижимости,[]
Феникс,+7 (987) 820-01-11,Агентства недвижимости,[]
Агентство недвижимости,+7 (929) 777-04-41,Агентства недвижимости,[]
Поволжская коммерческая недвижимость,+7 (903) 329-92-92,Агентства недвижимости,[]
Магнит продаж,+7 (903) 020-33-26,Агентства недвижимости,[]
Риэлт Тайм,+7 (964) 997-05-05,Агентства недвижимости,[]
Тренд-оптимум,+7 (917) 323-35-32,Агентства недвижимости,[]
ИП Панюшкина,+7 (962) 616-88-47,Агентства недвижимости,[]
Гурич,+7 (927) 621-68-55,Агентства недвижимости,[]
Инет Медиа,+7 (8453) 76-30-60,Агентства недвижимости,[]
Эксклюзив жилье,+7 (917) 313-87-11,Агентства недвижимости,[]
Империя жилья,+7 (937) 803-14-44,Агентства недвижимости,[]
Новый адрес,+7 (964) 846-05-45,Агентства недвижимости,[]
На Волне,+7 (904) 244-33-00,Аквапарки,http://akvaparknavolne.ru/
Araru,+7 (8452) 52-24-27,Аквариумы,http://www.araru.ru/
АкваСтудия Нептун,+7 (903) 023-67-05,Аквариумы,[]
Aquatale,+7 (986) 986-07-64,Аквариумы,https://aquatale.clients.site/
Зоомагазин,+7 (8452) 53-40-85,Аквариумы,http://aqua-design64.ru/
Красное&Белое,+7 (922) 703-30-00,Алкогольные напитки,https://krasnoeibeloe.ru/
Duty free,+7 (8452) 22-91-44,Алкогольные напитки,http://df-ru.ru/
Квартирник,+7 (937) 145-55-53,Антикафе,[]
Дружба,+7 (937) 818-07-61,Антикафе,https://druzhba.space/druzhba
Арка,+7 (995) 640-56-56,Антикафе,https://arkacafe.ru/
Vibe place,+7 (906) 309-90-96,Антикафе,[]
База64,+7 (8452) 34-92-24,Аренда спецтехники,[]
Абажур,+7 (937) 220-20-40,Аренда фотостудий,http://www.abajursar.ru/
NSStudio,+7 (8452) 46-44-52,Аренда фотостудий,http://nsstudio.ru/
Фотоника,+7 (937) 146-26-86,Аренда фотостудий,[]
Фотостудия 2.8,+7 (903) 328-28-11,Аренда фотостудий,https://photostudio28.ru/
Фотостудия Амальгама - пространство для творчества,+7 (927) 113-52-86,Аренда фотостудий,http://amalgama-artspace.ru/
Heformat,+7 (987) 359-78-47,Аренда фотостудий,[]
Рассвет,+7 (905) 322-88-80,Аренда фотостудий,[]
Lion фотостудия,+7 (927) 142-59-01,Аренда фотостудий,https://studiogo.ru/studios/7693
Место Силы,+7 (962) 510-63-15,Аренда фотостудий,[]
Archilexis Studio,+7 (937) 246-58-44,Архитектурные бюро,https://www.archilexis.ru/
Tng,+7 (8452) 21-21-16,Архитектурные бюро,https://tngpro.ru/
Проектно-образовательный центр Pro-образ,+7 (8452) 99-89-20,Архитектурные бюро,[]
Er-pro,+7 (917) 302-38-16,Архитектурные бюро,[]
Элиус,+7 (927) 277-95-97,Архитектурные бюро,[]
Стимпанк Плюс,+7 (999) 539-09-54,Аттракционы,[]
Аутсорсинг,+7 (908) 555-11-77,Аутсорсинг,[]
Пчелка,+7 (927) 919-55-00,"Базы, дома отдыха",http://bazapchelka.ru/
Robinzon,+7 (917) 210-00-13,"Базы, дома отдыха",https://robinzon64.ru/
Скала,+7 (917) 213-78-88,"Базы, дома отдыха",https://skalabaza.ru/
Подсолнух,+7 (8452) 39-29-79,"Базы, дома отдыха",https://www.podsolnuh-sar.ru/
Ветерок,+7 (927) 622-46-21,"Базы, дома отдыха",https://veterok64.ru/
Атмосфера,+7 (8452) 53-07-30,Бани,http://saunaatmosfera.ru/
Family House 64,+7 (987) 328-59-94,Бани,https://family-house64.ru/
Колибри,+7 (8452) 53-42-20,Бани,https://www.саунаколибри.рф/
Gosti,+7 (927) 277-74-50,Банкетные залы,[]
Дива,+7 (8452) 68-30-22,Банкетные залы,[]
The GodFather,+7 (8452) 77-71-37,Барбершопы,[]
Barbearia,+7 (917) 306-61-23 (доб. +79658877677),Барбершопы,http://barbearia.ru/
Borodin,+7 (8452) 68-39-29,Барбершопы,https://borodinbarber.ru/
Май БРО,+7 (905) 384-71-57,Барбершопы,[]
Baza,+7 (993) 100-04-24,Барбершопы,[]
Волга,+7 (8452) 57-77-37,Барбершопы,http://volgabarbershop.ru/
Чапаев,+7 (951) 885-46-46,Барбершопы,[]
Патрон,+7 (986) 359-44-04,Барбершопы,[]
Sabir The Barber,+7 (960) 354-16-72,Барбершопы,[]
Мужские стрижки & бритьё,+7 (987) 333-22-09,Барбершопы,[]
Барбер Клан,+7 (937) 814-48-88,Барбершопы,http://barberclansaratov.ru/
Барбершоп Вегас,+7 (927) 055-55-43,Барбершопы,https://barberclub-vegas.ru/
Harat’s Pub,+7 (8452) 77-10-11,"Бары, пабы",https://harats.com/
Pitnica,+7 (8452) 60-30-30,"Бары, пабы",https://saratov.pitnica.ru/
Klausberg,+7 (8452) 93-00-93,"Бары, пабы",http://klausberghaus.ru/
Соло,+7 (995) 393-57-58,"Бары, пабы",https://mrqz.me/SOLOrestobar?yclid=5221848786268127012
Vodolaz,+7 (962) 622-32-60,"Бары, пабы",https://vodolazbar.ru/
Irish Papa's Pub,+7 (937) 225-50-02,"Бары, пабы",https://irishpapaspub.ru/
Пивной Бульвар,+7 (8452) 27-74-15,"Бары, пабы",[]
Буфет Fm,+7 (8452) 60-31-60,"Бары, пабы",https://cyup9001.uds.app/c/join/?ref=cyup9001
ПинАп,+7 (937) 225-58-98,"Бары, пабы",http://pinuppub.ru/
Декабрист,+7 (8452) 53-44-67,"Бары, пабы",[]
Плакса,+7 (995) 342-29-90,"Бары, пабы",[]
Пивная пробка,+7 (8452) 27-15-03,"Бары, пабы",http://probkabar.ru/
Пинта,+7 (8452) 49-90-00,"Бары, пабы",[]
Pub64,+7 (917) 983-47-74,"Бары, пабы",https://pub64.clients.site/
Tigas,+7 (905) 388-92-05,"Бары, пабы",[]
Бар на троих,+7 (8452) 34-27-02,"Бары, пабы",[]
Oktoberfest,+7 (903) 384-59-99,"Бары, пабы",[]
Жигулёво,+7 (8453) 56-83-68,"Бары, пабы",http://жигулевоэнгельс.рф/
Контакт,+7 (905) 031-42-07,"Бары, пабы",https://kontaktbar.ru/
Декабрист лайт,+7 (8452) 53-44-67,"Бары, пабы",[]
Шашлык Маркет,+7 (960) 341-34-44,"Бары, пабы",[]
Лимкор,+7 (8452) 58-55-55,"Бары, пабы",http://limkorclub.ru/
Штоллен,+7 (8453) 54-23-74,"Бары, пабы",[]
Пьяная Настя,+7 (903) 328-77-83,"Бары, пабы",http://nasty-bar.ru/
Рехаб,+7 (927) 109-97-00,"Бары, пабы",[]
Мюнхаузен,+7 (927) 100-34-24,"Бары, пабы",[]
VodolaZ,+7 (903) 328-36-60,"Бары, пабы",https://vodolazbar.ru/
Bur Bon,+7 (8452) 74-67-30,"Бары, пабы",http://burbonpub.ru/
Жигули,+7 (8452) 27-87-21,"Бары, пабы",http://пивбар-жигули.рф/
Пивной заводъ,+7 (8452) 26-44-76,"Бары, пабы",http://sar-brewery.com/
Tigas Bar,+7 (901) 821-19-09,"Бары, пабы",[]
Вёдра,+7 (965) 884-49-87,"Бары, пабы",[]
Волга-Матушка,+7 (995) 094-92-95,"Бары, пабы",[]
Бардабар,+7 (8452) 35-25-25,"Бары, пабы",http://bar-da-bar.ru/
Холостяк,+7 (987) 385-57-53,"Бары, пабы",[]
Primera,+7 (927) 277-40-87,"Бары, пабы",http://primera64.ru/
ПонесЛось,+7 (8452) 69-40-12,"Бары, пабы",[]
Живое пиво,+7 (8452) 65-84-24,"Бары, пабы",[]
Ива,+7 (937) 968-20-75,"Бары, пабы",[]
Поддон,+7 (937) 264-64-26,"Бары, пабы",[]
Сокол,+7 (937) 225-75-14,Бассейны,http://sokolfit64.ru/
Плавательный бассейн Саратов,+7 (8452) 29-30-09,Бассейны,[]
Юность,+7 (8452) 28-70-79,Бассейны,http://ds-yunost.ru/
Плавательный бассейн,+7 (8452) 24-36-75,Бассейны,http://сгюа.рф/
Афалина,+7 (996) 201-36-36,Бассейны,https://afalina-swim64.ru/
Nemo,+7 (927) 227-71-88,Бассейны,[]
Вишнёвая гора,+7 (8452) 39-98-05,Бассейны,https://гора-вишневая.рф/
ФОК Заводской,+7 (8452) 95-36-70,Бассейны,[]
Сингапур SPA,+7 (8452) 68-45-45,Бассейны,[]
